census_tract,num_bll_indicator,perc_bll_indicator,num_bll,tract_name,imprisonment_rt,total_pop_2020,male_population,median_age,white,black,native_am,asian,pac_islander,other_race,age_0_to_14,age_15_to_29,age_30_to_44,age_45_to_64,perc_male,med_income,POC_other,race_categorical
06059001710,4,1.9417475728155338,206,"Orange County, Census Tract 17.1",190,4728,2262,45.3,13.9,1.1,0.2,76.3,0.3,2.6,16.2,15.5,18,31.3,47.84263959390863,170490,3.9000000000000004,below_median_poc_other
06037534201,3,1.3888888888888888,216,"Los Angeles County, Census Tract 5342.01",587,4232,2067,31.4,12.5,1.1,3.9,0.7,0.1,63.7,22.299999999999997,25.4,20.299999999999997,22.4,48.842155009451794,48640,68.7,above_median_poc_other
06071010410,0,0,78,"San Bernardino County, Census Tract 104.1",226,3085,1547,42.5,77.9,1,1.1,2,0.2,5.7,18.1,14,21.1,26.700000000000003,50.14586709886548,39045,7.800000000000001,below_median_poc_other
06013370000,5,4.9504950495049505,101,"Contra Costa County, Census Tract 3700",236,2953,1424,43.7,42.4,11,1.3,18.8,0,12.6,14.399999999999999,14.7,22.4,28.6,48.22214696918388,120417,24.9,above_median_poc_other
06013307201,29,11.788617886178862,246,"Contra Costa County, Census Tract 3072.01",263,3794,1843,31.6,24.7,17,2,10.4,1.4,29.9,25.9,21.2,21.6,20.5,48.57670005271481,61385,48.9,above_median_poc_other
06037702600,6,4.195804195804196,143,"Los Angeles County, Census Tract 7026",324,6459,3042,45.2,50.2,5.2,0.3,21.4,0.2,6.8,17.8,13.899999999999999,18.1,27.7,47.09707385044125,110285,12.3,below_median_poc_other
06037541605,9,2.027027027027027,444,"Los Angeles County, Census Tract 5416.05",1041,5132,2485,31.7,9.4,18.8,2.4,0.5,0.2,56,21.6,25.6,20.6,23.5,48.42166796570538,50457,77.2,above_median_poc_other
06071000205,1,0.423728813559322,236,"San Bernardino County, Census Tract 2.05",288,4853,2450,37.5,26.7,4.9,1.9,7.4,0.2,37.6,17.3,22.5,19.299999999999997,24.7,50.48423655470843,78931,44.400000000000006,above_median_poc_other
06073018617,5,2.8735632183908044,174,"San Diego County, Census Tract 186.17",280,3561,1759,39,39.4,5.1,1.5,10.4,3,23.5,16.8,21.299999999999997,18.6,26.9,49.39623701207526,93176,30.1,above_median_poc_other
06047001401,12,4.580152671755725,262,"Merced County, Census Tract 14.01",694,4150,2067,32.2,40.5,4.7,2.4,4.6,0.2,26.6,24.9,21,20.9,22.3,49.80722891566265,42846,33.7,above_median_poc_other
06037199120,12,5.172413793103448,232,"Los Angeles County, Census Tract 1991.2",658,3777,1994,35.4,16.7,3.2,3,17.7,0.2,44.6,17.4,24.1,19.5,22.1,52.793222133968754,33750,50.800000000000004,above_median_poc_other
06037540501,7,1.643192488262911,426,"Los Angeles County, Census Tract 5405.01",466,6411,2411,33.1,16.4,13.8,2.4,1.1,0.6,50.4,16.1,27.3,25.900000000000002,22.8,37.60723756044299,60233,66.6,above_median_poc_other
06055201004,6,2.2388059701492535,268,"Napa County, Census Tract 2010.04",131,6836,3272,39.5,21.1,7.1,1,36.9,0.7,20.6,18.5,21.799999999999997,17.299999999999997,28.3,47.8642480983031,88264,28.700000000000003,above_median_poc_other
06075015202,1,1.5384615384615385,65,"San Francisco County, Census Tract 152.02",87,2286,1068,36.7,60.4,3.2,0.3,24.1,0.3,1.6,8.6,20.3,33.6,19,46.71916010498688,109423,5.1,below_median_poc_other
06037139802,1,1.1904761904761905,84,"Los Angeles County, Census Tract 1398.02",104,3858,1894,49.4,82.8,1.9,0.1,6,0,1.4,14.899999999999999,16.2,13.4,28.799999999999997,49.09279419388284,157656,3.4,below_median_poc_other
06067008111,0,0,148,"Sacramento County, Census Tract 81.11",201,6467,3174,41.5,72.9,1.7,0.9,4.6,0.3,5.9,16,17.8,20.3,26.6,49.07994433276635,74375,8.5,below_median_poc_other
06083002209,12,2.494802494802495,481,"Santa Barbara County, Census Tract 22.09",438,3635,1818,29.4,25,0.6,3.6,2.8,0.2,48.3,24.8,25.8,19.7,20.6,50.01375515818432,72019,52.5,above_median_poc_other
06065043518,2,0.6600660066006601,303,"Riverside County, Census Tract 435.18",582,4781,2372,32,37.1,10,2.6,4.9,0.5,25.2,23,24.3,21.2,22.799999999999997,49.61305166283204,61346,37.8,above_median_poc_other
06077002402,2,0.9433962264150944,212,"San Joaquin County, Census Tract 24.02",566,2284,1172,31.6,13.9,7.3,3.5,13.8,0.4,44.2,24,23,18.2,22.700000000000003,51.31348511383538,48510,55,above_median_poc_other
06073002703,13,2.7196652719665275,478,"San Diego County, Census Tract 27.03",361,7181,3575,34.9,26.2,12.6,1.5,18,0.5,24.1,18.1,23.5,23.200000000000003,24.400000000000002,49.78415262498259,68493,38.2,above_median_poc_other
06037620301,0,0,25,"Los Angeles County, Census Tract 6203.01",440,4753,2289,43.8,77,0.7,0.1,8.3,0.1,1,23,14.8,14.3,31.299999999999997,48.15905743740795,179032,1.7999999999999998,below_median_poc_other
06085503126,8,3.7383177570093453,214,"Santa Clara County, Census Tract 5031.26",177,3943,1931,36.2,24,3.4,1.2,50.3,0.2,10.5,17.6,17.4,29.6,25.1,48.97286330205428,120000,15.1,below_median_poc_other
06081604600,0,0,32,"San Mateo County, Census Tract 6046",36,2808,1384,45.8,30.8,0.3,0.2,58.1,0.5,2.2,16.599999999999998,16.9,15.3,28.7,49.287749287749286,138971,2.7,below_median_poc_other
06023010701,13,6.532663316582915,199,"Humboldt County, Census Tract 107.01",299,4341,2115,41.5,74.3,1.6,4.8,2.8,0.5,4.9,16.4,18.1,19.5,23.2,48.72149274360746,72056,11.3,below_median_poc_other
06073013905,7,3.910614525139665,179,"San Diego County, Census Tract 139.05",317,4084,2059,37.5,38.3,15.8,1.2,10.5,1,15.1,19.1,20.3,22.6,25.8,50.416258570029385,92232,32.1,above_median_poc_other
06037481712,12,3.7267080745341614,322,"Los Angeles County, Census Tract 4817.12",197,5076,2443,44.6,4.7,0.2,0.5,79.9,0,9.1,13.2,18.4,18.799999999999997,29.9,48.1284475965327,46375,9.799999999999999,below_median_poc_other
06083002935,0,0,58,"Santa Barbara County, Census Tract 29.35",171,3507,1834,33,49.1,2,1.9,10.8,0.1,18.9,15.8,28,25.1,21.299999999999997,52.29540918163673,90369,22.799999999999997,below_median_poc_other
06085506801,2,1.9607843137254901,102,"Santa Clara County, Census Tract 5068.01",139,6454,3085,43.2,62,0.8,0.3,23.8,0.1,1.9,20.1,15.5,17.3,30.800000000000004,47.79981406879455,157222,3,below_median_poc_other
06111002905,1,0.46511627906976744,215,"Ventura County, Census Tract 29.05",169,5305,2621,39.8,31.8,4.3,2,9.9,0.3,30.5,16.5,20.4,18.5,26.6,49.4062205466541,123042,36.8,above_median_poc_other
06047001006,3,1.910828025477707,157,"Merced County, Census Tract 10.06",345,5496,2637,35.1,46.3,4.7,2.2,11.5,0.3,17.6,17.7,25.5,18.3,20.5,47.980349344978166,55881,24.5,above_median_poc_other
06037403801,3,1.1904761904761905,252,"Los Angeles County, Census Tract 4038.01",377,6346,3107,37.2,31.2,4.5,1.8,14.5,0.3,27.6,17.299999999999997,22.799999999999997,21.299999999999997,26.1,48.95997478726757,73589,33.9,above_median_poc_other
06037602504,2,0.7168458781362007,279,"Los Angeles County, Census Tract 6025.04",638,4670,2187,32.1,7.5,36.1,2.7,9.9,0.3,31.4,20.6,23.9,24.6,23.4,46.83083511777302,47357,70.2,above_median_poc_other
06037650102,0,0,52,"Los Angeles County, Census Tract 6501.02",91,2185,1096,43.5,36.2,3.8,0.8,32.9,0.6,9.6,14.100000000000001,18.9,19.5,31.199999999999996,50.160183066361554,94000,14.2,below_median_poc_other
06037302503,7,3.783783783783784,185,"Los Angeles County, Census Tract 3025.03",274,4011,1868,39.4,65.3,1,0.8,10.7,0,13.7,14.5,20.4,21.6,25.199999999999996,46.571927200199454,39838,15.5,below_median_poc_other
06075017602,4,6.557377049180328,61,"San Francisco County, Census Tract 176.02",137,3649,2255,43.9,28.6,14.7,1.5,38.1,0.2,8.8,5.6,20.5,25.1,34.1,61.79775280898876,55714,25,above_median_poc_other
06041110200,1,1.5625,64,"Marin County, Census Tract 1102",130,5389,2654,54.8,83.8,0.6,0.1,5.2,0.2,1.6,14.600000000000001,10.299999999999999,12.4,29.6,49.24846910372982,189591,2.3,below_median_poc_other
06037431002,2,1.4814814814814816,135,"Los Angeles County, Census Tract 4310.02",154,3246,1529,47.4,49.6,6.6,0.8,16.4,0.2,10.8,14.9,14.600000000000001,17.5,30.1,47.104128157732596,48917,18.2,below_median_poc_other
06037197410,4,3.7037037037037033,108,"Los Angeles County, Census Tract 1974.1",349,3707,1909,39.3,56.8,2,1.2,9,0.3,15,10.5,16.1,34.6,25.3,51.497167520906395,86414,18.2,below_median_poc_other
06007002300,1,1.3157894736842104,76,"Butte County, Census Tract 23",644,1851,921,52.2,83.4,0.3,1,0.7,0.2,5.9,14.100000000000001,13.7,14.4,28.2,49.75688816855753,39459,7.2,below_median_poc_other
06037187200,3,1.89873417721519,158,"Los Angeles County, Census Tract 1872",427,2801,1402,37.1,28,1.8,1.9,14.1,0,37.9,12.6,21.299999999999997,27.999999999999996,24,50.05355230274902,79327,41.6,above_median_poc_other
06041123000,0,0,25,"Marin County, Census Tract 1230",0,2131,981,52.8,87.4,0.9,0.3,3.3,0,0.9,15.600000000000001,12.700000000000001,9.3,28.7,46.03472548099484,248304,2.1,below_median_poc_other
06037403401,4,1.9900497512437811,201,"Los Angeles County, Census Tract 4034.01",260,4984,2420,45,13.7,2.4,0.6,61.2,0.1,10.9,14.499999999999998,18.4,17.3,27.9,48.5553772070626,103750,13.9,below_median_poc_other
06075025702,5,2.092050209205021,239,"San Francisco County, Census Tract 257.02",175,4551,2226,41.6,12.1,1.9,1.3,60.9,0.1,15.5,13.8,20.6,19.7,26.8,48.912326961107446,88519,18.7,below_median_poc_other
06067007019,5,2.7472527472527473,182,"Sacramento County, Census Tract 70.19",495,2815,1343,31,17.4,21.5,1,37.3,1.3,9.7,29,18.4,31,17,47.708703374777976,26570,32.2,above_median_poc_other
06039000203,6,5.172413793103448,116,"Madera County, Census Tract 2.03",193,1552,772,33.2,46.4,0.3,2.1,1.3,0.1,33,25.7,20.1,17.9,23.6,49.74226804123711,49838,35.4,above_median_poc_other
06013369002,6,5.042016806722689,119,"Contra Costa County, Census Tract 3690.02",560,2839,1441,38.4,30.3,15.4,1.7,17.8,0.4,18.9,16.3,19.1,23.2,25.5,50.75730891158858,77431,36,above_median_poc_other
06067009608,17,3.052064631956912,557,"Sacramento County, Census Tract 96.08",406,10056,4808,32.4,14.6,17.8,0.8,41.6,2.8,10.2,23.2,22.7,22.7,22.300000000000004,47.812251392203656,62955,28.8,above_median_poc_other
06071004404,11,2.355460385438972,467,"San Bernardino County, Census Tract 44.04",428,6047,2867,30.7,18.4,6,3,1.4,0.3,50.8,24.700000000000003,24.3,21,21.099999999999998,47.411939804861916,48646,59.8,above_median_poc_other
06037185202,0,0,168,"Los Angeles County, Census Tract 1852.02",648,3682,1848,38.9,37.8,3.1,1.7,7.1,0,30.8,14.3,18.6,28.5,23.199999999999996,50.19011406844106,90529,35.6,above_median_poc_other
06037302004,4,2.2857142857142856,175,"Los Angeles County, Census Tract 3020.04",334,4175,1922,40.9,65.3,1.6,0.5,14.6,0,8.3,13,17.8,24.6,26.699999999999996,46.035928143712574,57500,10.4,below_median_poc_other
06073018525,0,0,98,"San Diego County, Census Tract 185.25",295,4395,2129,44.4,55.9,5.4,0.7,13.4,0.8,7.8,15.100000000000001,17.8,17.7,31.099999999999998,48.44141069397042,142008,13.9,below_median_poc_other
06099000403,0,0,116,"Stanislaus County, Census Tract 4.03",407,4651,2203,44.3,62.2,2.8,1,6.4,1.1,12.2,16.9,16.9,16.799999999999997,25.599999999999998,47.36615781552354,77083,16,below_median_poc_other
06007002401,1,3.3333333333333335,30,"Butte County, Census Tract 24.01",491,1418,797,53.6,77.3,2.1,3,3.5,0.2,3.9,10.9,12.7,17.9,31.699999999999996,56.20592383638928,38487,9,below_median_poc_other
06059032042,0,0,48,"Orange County, Census Tract 320.42",36,5490,2745,44.4,71.1,1.3,0.4,8.5,0.3,4.3,17.1,18.6,14.899999999999999,36.3,50,172222,6,below_median_poc_other
06067006300,13,3.823529411764706,340,"Sacramento County, Census Tract 63",904,5262,2582,35.1,39.6,11.6,2.2,7.5,1.3,24.3,20.4,21.7,20.5,26.299999999999997,49.06879513492968,42549,38.1,above_median_poc_other
06073018202,4,2.030456852791878,197,"San Diego County, Census Tract 182.02",573,3122,1613,33.5,47,2.2,1.8,1.5,0,34.5,17,25.4,24.1,24.200000000000003,51.66559897501601,67268,38.5,above_median_poc_other
06037106112,2,0.7352941176470588,272,"Los Angeles County, Census Tract 1061.12",257,6201,3027,37.5,24.2,2.7,3.1,8.9,0,40.8,17.7,21.1,20.700000000000003,28.3,48.814707305273345,96688,46.599999999999994,above_median_poc_other
06059062627,0,0,31,"Orange County, Census Tract 626.27",157,3184,1559,29.8,40.7,0.8,0.3,43.4,0.1,6.2,9.4,40.9,12,15.100000000000001,48.96356783919598,60521,7.300000000000001,below_median_poc_other
06037800336,1,3.7037037037037033,27,"Los Angeles County, Census Tract 8003.36",170,2934,1438,46.6,78.6,1.1,0.3,7.3,0,2.8,16.4,16.1,15.3,33.1,49.01158827539195,174682,4.2,below_median_poc_other
06073017041,2,1.6666666666666667,120,"San Diego County, Census Tract 170.41",114,6111,3051,38.9,59.4,1.9,0.6,14.4,0.4,8.1,20.3,16.5,22,26.300000000000004,49.92636229749632,116696,10.6,below_median_poc_other
06087120902,0,0,97,"Santa Cruz County, Census Tract 1209.02",172,5231,2624,40.7,71.2,0.8,0.6,7.6,0.1,7.1,18.8,17.9,19.6,30.3,50.16249283119863,85998,8.5,below_median_poc_other
06083002909,2,3.7037037037037033,54,"Santa Barbara County, Census Tract 29.09",187,5884,3003,40.7,52,1.4,1.3,7.5,0.2,18.1,17,20.1,18.2,28.1,51.03670972127804,113250,20.8,below_median_poc_other
06007000403,3,2.727272727272727,110,"Butte County, Census Tract 4.03",291,3429,1593,40.8,72.2,2.3,2.1,3.7,0.3,7.9,16.4,20,18.3,22,46.45669291338583,52018,12.3,below_median_poc_other
06037401705,1,1.4705882352941175,68,"Los Angeles County, Census Tract 4017.05",384,3112,1542,44.2,56.3,3.7,0.7,10.3,0.1,11,14.7,19.9,16.3,29.799999999999997,49.55012853470437,129107,15.4,below_median_poc_other
06071009721,3,0.684931506849315,438,"San Bernardino County, Census Tract 97.21",488,5911,2858,30.6,43.7,11.4,2.6,2.9,0.5,22.6,26.1,22.6,19.700000000000003,21.1,48.35053290475385,41416,36.6,above_median_poc_other
06089012101,4,3.10077519379845,129,"Shasta County, Census Tract 121.01",767,4915,2382,37.3,76.7,0.6,3.3,2.5,0.2,4.5,21,18.299999999999997,20.6,23.300000000000004,48.46388606307222,58375,8.4,below_median_poc_other
06037536102,1,0.5952380952380952,168,"Los Angeles County, Census Tract 5361.02",417,3343,1615,41.3,21.7,3.1,4.1,5,0.1,37.6,15.100000000000001,19.8,19,27.4,48.30990128626982,65625,44.8,above_median_poc_other
06001451201,11,6.547619047619048,168,"Alameda County, Census Tract 4512.01",82,7271,3573,38,56.1,2,1.1,19.3,0.3,7.1,18.5,17.4,23.9,29.000000000000004,49.140420849951866,95254,10.2,below_median_poc_other
06075042800,5,7.575757575757576,66,"San Francisco County, Census Tract 428",246,2433,1176,47.7,67.4,0.7,0,20.9,0.2,1.4,16.6,15.3,14.5,30.1,48.33538840937115,198000,2.0999999999999996,below_median_poc_other
06071002606,5,1.0526315789473684,475,"San Bernardino County, Census Tract 26.06",347,7171,3588,31.8,20.3,10.4,2.2,8.9,0.4,37.7,21.5,26.2,20.700000000000003,25,50.0348626411937,81875,50.300000000000004,above_median_poc_other
06085504505,28,4.022988505747127,696,"Santa Clara County, Census Tract 5045.05",178,11204,5841,32.4,10.3,1.7,0.4,77.5,0.3,4.6,18.1,23.5,36.300000000000004,15.5,52.13316672616922,164479,6.699999999999999,below_median_poc_other
06037199700,8,4.848484848484849,165,"Los Angeles County, Census Tract 1997",382,3393,1708,37.8,26.6,3.2,3.1,14.4,0.1,37,13.8,22.4,24.300000000000004,26.6,50.338933097553785,38892,43.3,above_median_poc_other
06001435601,5,1.6778523489932886,298,"Alameda County, Census Tract 4356.01",220,5454,2734,34,17.2,9.2,3.1,12.6,2,40.6,21.700000000000003,21.6,23.900000000000002,22.9,50.128346167950134,71703,52.9,above_median_poc_other
06037211420,7,3.2710280373831773,214,"Los Angeles County, Census Tract 2114.2",458,3479,1754,36.3,18.8,4.2,2.4,35.1,0.1,29.6,15,23.700000000000003,24.700000000000003,24,50.41678643288301,48333,36.2,above_median_poc_other
06037195901,0,0,49,"Los Angeles County, Census Tract 1959.01",266,2248,1144,37.1,50.4,2.8,0.8,16.2,0.4,14.3,8.5,21.5,33.300000000000004,24.7,50.88967971530249,64821,17.9,below_median_poc_other
06077000600,21,8.823529411764707,238,"San Joaquin County, Census Tract 6",818,2305,1264,29.2,13.5,6.6,6.1,10.4,0.1,49.5,24.9,26.6,21.5,19.3,54.837310195227765,25383,62.2,above_median_poc_other
06111002700,0,0,165,"Ventura County, Census Tract 27",304,4267,2005,44.4,68.1,1.8,1.7,2.9,0.2,10.2,15.5,15,20.1,23.800000000000004,46.9885165221467,78737,13.7,below_median_poc_other
06037108102,0,0,54,"Los Angeles County, Census Tract 1081.02",210,3795,1781,47.4,52,2.2,0.1,32.6,0,4.2,14.1,16.3,16.2,28.6,46.93017127799736,109091,6.5,below_median_poc_other
06079010506,1,4.3478260869565215,23,"San Luis Obispo County, Census Tract 105.06",171,2338,1164,51.3,78.1,1.5,0.4,2.7,0.1,6.5,11.899999999999999,14.700000000000001,15.7,28.299999999999997,49.786142001710864,100298,8.4,below_median_poc_other
06037135116,0,0,32,"Los Angeles County, Census Tract 1351.16",348,1718,727,49.8,56.2,9.5,0.9,14.4,0.1,6.7,7.6,18.1,19.5,19.799999999999997,42.31664726426077,41429,17.1,below_median_poc_other
06031000604,12,4.819277108433735,249,"Kings County, Census Tract 6.04",339,7930,3881,33.1,53.6,4,1.2,5.5,0.4,17.9,25.1,20.3,23,21.6,48.9407313997478,84275,23.099999999999998,above_median_poc_other
06067009616,0,0,157,"Sacramento County, Census Tract 96.16",245,6117,2928,39.7,47.3,8.9,1.2,16.8,0.6,8.8,19.2,17.4,20.4,26.8,47.86660127513487,81087,18.9,below_median_poc_other
06037554514,1,0.6369426751592357,157,"Los Angeles County, Census Tract 5545.14",222,4496,2087,43.3,15.4,8.7,0.1,57,0.6,8.8,15.100000000000001,18,19.3,27.6,46.419039145907476,108448,17.6,below_median_poc_other
06001441525,8,7.476635514018691,107,"Alameda County, Census Tract 4415.25",183,1632,849,33.8,7.8,3.4,0.2,81.4,0,4.2,23,15.100000000000001,39.8,17.2,52.02205882352941,128750,7.800000000000001,below_median_poc_other
06071001305,7,1.4830508474576272,472,"San Bernardino County, Census Tract 13.05",358,5287,2649,31.6,18.2,3.4,3,6,0.3,55.6,21.700000000000003,25.700000000000003,22.3,22.299999999999997,50.10402874976357,40303,62,above_median_poc_other
06059099223,23,6.068601583113456,379,"Orange County, Census Tract 992.23",165,5430,2686,42.4,21.4,0.7,0.7,60.7,0.3,9.7,16.599999999999998,19.6,16.4,27.9,49.4659300184162,64196,11.1,below_median_poc_other
06037600303,6,2.380952380952381,252,"Los Angeles County, Census Tract 6003.03",1166,3813,1778,31.1,5.5,39.5,2.8,0.3,0,39.1,25.1,23.6,20,23.4,46.62995017046945,26683,81.4,above_median_poc_other
06037601600,0,0,248,"Los Angeles County, Census Tract 6016",502,4164,2058,33.1,10.6,3,2.8,1.9,1,54.4,20.4,24.6,21.099999999999998,23.3,49.42363112391931,45458,60.199999999999996,above_median_poc_other
06099000914,1,0.5235602094240838,191,"Stanislaus County, Census Tract 9.14",211,7093,3410,35.6,38.8,3.9,0.8,27.2,2,12.9,21.5,21.3,21.700000000000003,25.2,48.075567460876925,143182,17.6,below_median_poc_other
06037123510,7,2.6022304832713754,269,"Los Angeles County, Census Tract 1235.1",182,4938,2458,37.8,45.7,4.4,1.3,6.5,0,31.1,16,22.200000000000003,21.6,24.599999999999998,49.77723774807614,47776,36.800000000000004,above_median_poc_other
06073013318,6,1.3574660633484164,442,"San Diego County, Census Tract 133.18",165,7876,3833,32.9,20.1,8.9,0.7,28.3,0.6,16.8,24.5,21.1,25.7,22.099999999999998,48.66683595733875,133308,26.4,above_median_poc_other
06073007910,1,2.083333333333333,48,"San Diego County, Census Tract 79.1",109,2740,1441,32,78,2,0.7,3.4,0.3,4.3,5.3999999999999995,36,33.5,16.3,52.591240875912405,73939,7,below_median_poc_other
06071002306,0,0,243,"San Bernardino County, Census Tract 23.06",538,3696,1794,34.8,20.5,13.3,2.3,7.1,0.6,36.4,19.4,22.5,21,25.7,48.538961038961034,97688,52,above_median_poc_other
06071006303,12,3.0927835051546393,388,"San Bernardino County, Census Tract 63.03",499,4983,2503,29.5,20.5,8.7,2.6,2.8,0,43.9,25.2,25.799999999999997,20.3,21.400000000000002,50.230784667870765,44120,55.199999999999996,above_median_poc_other
06079011300,6,5.660377358490567,106,"San Luis Obispo County, Census Tract 113",292,7850,3953,35.8,66.4,1.4,1,8.2,0.1,9.7,15.1,26.4,19.8,20.099999999999998,50.35668789808917,80393,12.1,below_median_poc_other
06107002100,4,3.10077519379845,129,"Tulare County, Census Tract 21",403,2470,1268,32.8,44.9,0.5,1.8,2.2,0.2,32.7,24.9,21.2,19.2,23.700000000000003,51.336032388663966,60000,35,above_median_poc_other
06071002015,0,0,170,"San Bernardino County, Census Tract 20.15",210,4749,2322,40.7,53.8,4,1.9,6.9,0.3,14.7,18.5,17.2,19.6,28.1,48.894504106127606,81324,20.6,below_median_poc_other
06065044805,0,0,16,"Riverside County, Census Tract 448.05",566,1580,1041,60.8,80.3,1.6,0.6,3.8,0,5.4,3.2,5.7,12.100000000000001,40.5,65.88607594936708,59881,7.6000000000000005,below_median_poc_other
06001440305,6,4.444444444444445,135,"Alameda County, Census Tract 4403.05",136,3682,1860,42.6,13.2,5.5,0.5,62.7,2,6.1,15.6,16.700000000000003,21.099999999999998,25,50.51602390005432,139063,12.1,below_median_poc_other
06071011700,2,3.0303030303030303,66,"San Bernardino County, Census Tract 117",556,1432,735,39.4,47.7,2.7,3.1,1.5,0,31.6,20.1,18.4,17.3,27.299999999999997,51.3268156424581,39375,37.400000000000006,above_median_poc_other
